AutoKL size: 79.779MB
FM size: 146.007MB
offset model size: 0.0000038147MB
Exp path: ./saved_info/latent_flow/celeba_256/celeb256_f8_adm_ema_offset_bn56
epoch 0 iteration0, Loss: 1.761991024017334, Train Steps/Sec: 0.13
epoch 127 iteration200, Loss: 0.6908093094825745, Train Steps/Sec: 2.08
epoch 127 iteration300, Loss: 0.6623722910881042, Train Steps/Sec: 2.08
epoch 127 iteration400, Loss: 0.6268426775932312, Train Steps/Sec: 2.09
epoch 128 iteration0, Loss: 0.6641319990158081, Train Steps/Sec: 2.04
epoch 128 iteration100, Loss: 0.6783166527748108, Train Steps/Sec: 2.08
epoch 128 iteration200, Loss: 0.6622878909111023, Train Steps/Sec: 2.09
epoch 128 iteration300, Loss: 0.6635500192642212, Train Steps/Sec: 2.08
epoch 128 iteration400, Loss: 0.6737321019172668, Train Steps/Sec: 2.08
epoch 129 iteration0, Loss: 0.6624234914779663, Train Steps/Sec: 2.03
epoch 129 iteration100, Loss: 0.6942760944366455, Train Steps/Sec: 2.08
epoch 129 iteration200, Loss: 0.6709646582603455, Train Steps/Sec: 2.09
epoch 129 iteration300, Loss: 0.6412316560745239, Train Steps/Sec: 2.08
epoch 129 iteration400, Loss: 0.6564940810203552, Train Steps/Sec: 2.09
epoch 130 iteration0, Loss: 0.7246695756912231, Train Steps/Sec: 2.04
epoch 130 iteration100, Loss: 0.6856163740158081, Train Steps/Sec: 2.09
epoch 130 iteration200, Loss: 0.6632669568061829, Train Steps/Sec: 2.08
epoch 130 iteration300, Loss: 0.615868330001831, Train Steps/Sec: 2.08
epoch 130 iteration400, Loss: 0.6633192896842957, Train Steps/Sec: 2.09
Finish sampling
Saving content.
epoch 131 iteration0, Loss: 0.6726850271224976, Train Steps/Sec: 1.80
epoch 131 iteration100, Loss: 0.6441949009895325, Train Steps/Sec: 2.09
epoch 131 iteration200, Loss: 0.6567069888114929, Train Steps/Sec: 2.09
epoch 131 iteration300, Loss: 0.6626412272453308, Train Steps/Sec: 2.09
epoch 131 iteration400, Loss: 0.6688109040260315, Train Steps/Sec: 2.09
epoch 132 iteration0, Loss: 0.6831503510475159, Train Steps/Sec: 2.04
epoch 132 iteration100, Loss: 0.6839163303375244, Train Steps/Sec: 2.08
epoch 132 iteration200, Loss: 0.6615528464317322, Train Steps/Sec: 2.09
epoch 132 iteration300, Loss: 0.6245788931846619, Train Steps/Sec: 2.09
epoch 132 iteration400, Loss: 0.7038344740867615, Train Steps/Sec: 2.09
epoch 133 iteration0, Loss: 0.6899079084396362, Train Steps/Sec: 2.04
epoch 133 iteration100, Loss: 0.6429998278617859, Train Steps/Sec: 2.08
epoch 133 iteration200, Loss: 0.7256113886833191, Train Steps/Sec: 2.09
epoch 133 iteration300, Loss: 0.6704379916191101, Train Steps/Sec: 2.09
epoch 133 iteration400, Loss: 0.6536661982536316, Train Steps/Sec: 2.09
epoch 134 iteration0, Loss: 0.6862304210662842, Train Steps/Sec: 2.03
epoch 134 iteration100, Loss: 0.6813235878944397, Train Steps/Sec: 2.08
epoch 134 iteration200, Loss: 0.6704025864601135, Train Steps/Sec: 2.09
epoch 134 iteration300, Loss: 0.6868001818656921, Train Steps/Sec: 2.09
epoch 134 iteration400, Loss: 0.6513260006904602, Train Steps/Sec: 2.08
epoch 135 iteration0, Loss: 0.6381224989891052, Train Steps/Sec: 2.04
epoch 135 iteration100, Loss: 0.6746156215667725, Train Steps/Sec: 2.09
epoch 135 iteration200, Loss: 0.6992258429527283, Train Steps/Sec: 2.09
epoch 135 iteration300, Loss: 0.6400536298751831, Train Steps/Sec: 2.09
epoch 135 iteration400, Loss: 0.6271402835845947, Train Steps/Sec: 2.09
Finish sampling
epoch 136 iteration0, Loss: 0.6686028242111206, Train Steps/Sec: 1.96
epoch 136 iteration100, Loss: 0.6675475239753723, Train Steps/Sec: 2.09
epoch 136 iteration200, Loss: 0.6512536406517029, Train Steps/Sec: 2.09
epoch 136 iteration300, Loss: 0.6619631052017212, Train Steps/Sec: 2.09
epoch 136 iteration400, Loss: 0.6994711756706238, Train Steps/Sec: 2.09
epoch 137 iteration0, Loss: 0.6493012309074402, Train Steps/Sec: 2.04
epoch 137 iteration100, Loss: 0.6482869982719421, Train Steps/Sec: 2.09
epoch 137 iteration200, Loss: 0.6877710223197937, Train Steps/Sec: 2.09
epoch 137 iteration300, Loss: 0.6250890493392944, Train Steps/Sec: 2.09
epoch 137 iteration400, Loss: 0.6717562079429626, Train Steps/Sec: 2.09
epoch 138 iteration0, Loss: 0.6654917001724243, Train Steps/Sec: 2.04
epoch 138 iteration100, Loss: 0.6783791780471802, Train Steps/Sec: 2.09
epoch 138 iteration200, Loss: 0.6882758736610413, Train Steps/Sec: 2.09
epoch 138 iteration300, Loss: 0.6339298486709595, Train Steps/Sec: 2.08
epoch 138 iteration400, Loss: 0.6882723569869995, Train Steps/Sec: 2.09
epoch 139 iteration0, Loss: 0.7319242358207703, Train Steps/Sec: 2.04
epoch 139 iteration100, Loss: 0.6778795123100281, Train Steps/Sec: 2.09
epoch 139 iteration200, Loss: 0.6467807292938232, Train Steps/Sec: 2.09
epoch 139 iteration300, Loss: 0.6824442148208618, Train Steps/Sec: 2.09
epoch 139 iteration400, Loss: 0.6690283417701721, Train Steps/Sec: 2.08
epoch 140 iteration0, Loss: 0.6313629150390625, Train Steps/Sec: 2.04
epoch 140 iteration100, Loss: 0.6419572830200195, Train Steps/Sec: 2.09
epoch 140 iteration200, Loss: 0.6478477716445923, Train Steps/Sec: 2.09
epoch 140 iteration300, Loss: 0.6419798135757446, Train Steps/Sec: 2.09
epoch 140 iteration400, Loss: 0.673547625541687, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 141 iteration0, Loss: 0.6694768667221069, Train Steps/Sec: 1.81
epoch 141 iteration100, Loss: 0.6691104173660278, Train Steps/Sec: 2.09
epoch 141 iteration200, Loss: 0.6430498361587524, Train Steps/Sec: 2.09
epoch 141 iteration300, Loss: 0.7061306238174438, Train Steps/Sec: 2.08
epoch 141 iteration400, Loss: 0.6745786070823669, Train Steps/Sec: 2.08
epoch 142 iteration0, Loss: 0.6750466227531433, Train Steps/Sec: 2.04
epoch 142 iteration100, Loss: 0.6425685882568359, Train Steps/Sec: 2.09
epoch 142 iteration200, Loss: 0.6884205937385559, Train Steps/Sec: 2.09
epoch 142 iteration300, Loss: 0.6654413342475891, Train Steps/Sec: 2.09
epoch 142 iteration400, Loss: 0.6541354656219482, Train Steps/Sec: 2.08
epoch 143 iteration0, Loss: 0.6562743186950684, Train Steps/Sec: 2.04
epoch 143 iteration100, Loss: 0.634387731552124, Train Steps/Sec: 2.09
epoch 143 iteration200, Loss: 0.650331437587738, Train Steps/Sec: 2.09
epoch 143 iteration300, Loss: 0.6385892629623413, Train Steps/Sec: 2.09
epoch 143 iteration400, Loss: 0.6454060673713684, Train Steps/Sec: 2.09
epoch 144 iteration0, Loss: 0.6689364910125732, Train Steps/Sec: 2.04
epoch 144 iteration100, Loss: 0.6498078107833862, Train Steps/Sec: 2.09
epoch 144 iteration200, Loss: 0.6572021245956421, Train Steps/Sec: 2.08
epoch 144 iteration300, Loss: 0.6474038362503052, Train Steps/Sec: 2.09
epoch 144 iteration400, Loss: 0.6194713115692139, Train Steps/Sec: 2.09
epoch 145 iteration0, Loss: 0.6426049470901489, Train Steps/Sec: 2.04
epoch 145 iteration100, Loss: 0.6272996068000793, Train Steps/Sec: 2.09
epoch 145 iteration200, Loss: 0.6548264622688293, Train Steps/Sec: 2.08
epoch 145 iteration300, Loss: 0.6905739903450012, Train Steps/Sec: 2.08
epoch 145 iteration400, Loss: 0.6702278852462769, Train Steps/Sec: 2.08
Finish sampling
epoch 146 iteration0, Loss: 0.6908112168312073, Train Steps/Sec: 1.97
epoch 146 iteration100, Loss: 0.6837455034255981, Train Steps/Sec: 2.09
epoch 146 iteration200, Loss: 0.7181435823440552, Train Steps/Sec: 2.08
epoch 146 iteration300, Loss: 0.6787292957305908, Train Steps/Sec: 2.09
epoch 146 iteration400, Loss: 0.6743192076683044, Train Steps/Sec: 2.09
epoch 147 iteration0, Loss: 0.6417545080184937, Train Steps/Sec: 2.04
epoch 147 iteration100, Loss: 0.6430240869522095, Train Steps/Sec: 2.08
epoch 147 iteration200, Loss: 0.665905237197876, Train Steps/Sec: 2.08
epoch 147 iteration300, Loss: 0.6692996621131897, Train Steps/Sec: 2.08
epoch 147 iteration400, Loss: 0.6855635046958923, Train Steps/Sec: 2.09
epoch 148 iteration0, Loss: 0.6804749965667725, Train Steps/Sec: 2.04
epoch 148 iteration100, Loss: 0.6966913938522339, Train Steps/Sec: 2.09
epoch 148 iteration200, Loss: 0.635955810546875, Train Steps/Sec: 2.08
epoch 148 iteration300, Loss: 0.6455173492431641, Train Steps/Sec: 2.09
epoch 148 iteration400, Loss: 0.6747221350669861, Train Steps/Sec: 2.09
epoch 149 iteration0, Loss: 0.6309678554534912, Train Steps/Sec: 2.04
epoch 149 iteration100, Loss: 0.6268115043640137, Train Steps/Sec: 2.09
epoch 149 iteration200, Loss: 0.6821733713150024, Train Steps/Sec: 2.09
epoch 149 iteration300, Loss: 0.6512157917022705, Train Steps/Sec: 2.08
epoch 149 iteration400, Loss: 0.6764864325523376, Train Steps/Sec: 2.09
epoch 150 iteration0, Loss: 0.6744815707206726, Train Steps/Sec: 2.04
epoch 150 iteration100, Loss: 0.6496189832687378, Train Steps/Sec: 2.09
epoch 150 iteration200, Loss: 0.6851606965065002, Train Steps/Sec: 2.08
epoch 150 iteration300, Loss: 0.6782590746879578, Train Steps/Sec: 2.09
epoch 150 iteration400, Loss: 0.688863217830658, Train Steps/Sec: 2.09
Finish sampling
Saving content.
epoch 151 iteration0, Loss: 0.6596451997756958, Train Steps/Sec: 1.74
epoch 151 iteration100, Loss: 0.64250248670578, Train Steps/Sec: 2.09
epoch 151 iteration200, Loss: 0.6501274108886719, Train Steps/Sec: 2.09
epoch 151 iteration300, Loss: 0.641728401184082, Train Steps/Sec: 2.09
epoch 151 iteration400, Loss: 0.6648828983306885, Train Steps/Sec: 2.09
epoch 152 iteration0, Loss: 0.6594679951667786, Train Steps/Sec: 2.04
epoch 152 iteration100, Loss: 0.6839049458503723, Train Steps/Sec: 2.08
epoch 152 iteration200, Loss: 0.6234031915664673, Train Steps/Sec: 2.08
epoch 152 iteration300, Loss: 0.6505113840103149, Train Steps/Sec: 2.08
epoch 152 iteration400, Loss: 0.698129415512085, Train Steps/Sec: 2.09
epoch 153 iteration0, Loss: 0.6400651335716248, Train Steps/Sec: 2.04
epoch 153 iteration100, Loss: 0.6373804807662964, Train Steps/Sec: 2.08
epoch 153 iteration200, Loss: 0.6512454748153687, Train Steps/Sec: 2.08
epoch 153 iteration300, Loss: 0.6664759516716003, Train Steps/Sec: 2.09
epoch 153 iteration400, Loss: 0.6468127369880676, Train Steps/Sec: 2.09
epoch 154 iteration0, Loss: 0.6468504667282104, Train Steps/Sec: 2.04
epoch 154 iteration100, Loss: 0.6618949770927429, Train Steps/Sec: 2.08
epoch 154 iteration200, Loss: 0.6509345769882202, Train Steps/Sec: 2.09
epoch 154 iteration300, Loss: 0.654830813407898, Train Steps/Sec: 2.08
epoch 154 iteration400, Loss: 0.6408964395523071, Train Steps/Sec: 2.08
epoch 155 iteration0, Loss: 0.6793373823165894, Train Steps/Sec: 2.04
epoch 155 iteration100, Loss: 0.6550266742706299, Train Steps/Sec: 2.09
epoch 155 iteration200, Loss: 0.6800006031990051, Train Steps/Sec: 2.09
epoch 155 iteration300, Loss: 0.6517139673233032, Train Steps/Sec: 2.08
epoch 155 iteration400, Loss: 0.6241673231124878, Train Steps/Sec: 2.08
Finish sampling
epoch 156 iteration0, Loss: 0.6431165933609009, Train Steps/Sec: 1.97
epoch 156 iteration100, Loss: 0.6562582850456238, Train Steps/Sec: 2.09
epoch 156 iteration200, Loss: 0.677906334400177, Train Steps/Sec: 2.08
epoch 156 iteration300, Loss: 0.692212700843811, Train Steps/Sec: 2.08
epoch 156 iteration400, Loss: 0.6282229423522949, Train Steps/Sec: 2.08
epoch 157 iteration0, Loss: 0.6221510171890259, Train Steps/Sec: 2.04
epoch 157 iteration100, Loss: 0.6866124272346497, Train Steps/Sec: 2.09
epoch 157 iteration200, Loss: 0.6536723375320435, Train Steps/Sec: 2.08
epoch 157 iteration300, Loss: 0.6724571585655212, Train Steps/Sec: 2.08
epoch 157 iteration400, Loss: 0.6674624085426331, Train Steps/Sec: 2.08
epoch 158 iteration0, Loss: 0.6380670666694641, Train Steps/Sec: 2.04
epoch 158 iteration100, Loss: 0.6554893255233765, Train Steps/Sec: 2.09
epoch 158 iteration200, Loss: 0.6380513906478882, Train Steps/Sec: 2.09
epoch 158 iteration300, Loss: 0.616858184337616, Train Steps/Sec: 2.09
epoch 158 iteration400, Loss: 0.6786538362503052, Train Steps/Sec: 2.08
epoch 159 iteration0, Loss: 0.6676903367042542, Train Steps/Sec: 2.04
epoch 159 iteration100, Loss: 0.6179884076118469, Train Steps/Sec: 2.09
epoch 159 iteration200, Loss: 0.6734345555305481, Train Steps/Sec: 2.08
epoch 159 iteration300, Loss: 0.6563205718994141, Train Steps/Sec: 2.08
epoch 159 iteration400, Loss: 0.6474787592887878, Train Steps/Sec: 2.08
epoch 160 iteration0, Loss: 0.6359173059463501, Train Steps/Sec: 2.04
epoch 160 iteration100, Loss: 0.65586256980896, Train Steps/Sec: 2.08
epoch 160 iteration200, Loss: 0.6522148251533508, Train Steps/Sec: 2.09
epoch 160 iteration300, Loss: 0.6949126720428467, Train Steps/Sec: 2.08
epoch 160 iteration400, Loss: 0.6759812235832214, Train Steps/Sec: 2.09
Finish sampling
Saving content.
epoch 161 iteration0, Loss: 0.6832314133644104, Train Steps/Sec: 1.79
epoch 161 iteration100, Loss: 0.6476390361785889, Train Steps/Sec: 2.09
epoch 161 iteration200, Loss: 0.6493403315544128, Train Steps/Sec: 2.09
epoch 161 iteration300, Loss: 0.6421158313751221, Train Steps/Sec: 2.08
epoch 161 iteration400, Loss: 0.6678808331489563, Train Steps/Sec: 2.09
epoch 162 iteration0, Loss: 0.6723345518112183, Train Steps/Sec: 2.04
epoch 162 iteration100, Loss: 0.6799629330635071, Train Steps/Sec: 2.09
epoch 162 iteration200, Loss: 0.6438987255096436, Train Steps/Sec: 2.09
epoch 162 iteration300, Loss: 0.6248910427093506, Train Steps/Sec: 2.08
epoch 162 iteration400, Loss: 0.6331602931022644, Train Steps/Sec: 2.09
epoch 163 iteration0, Loss: 0.6998946666717529, Train Steps/Sec: 2.04
epoch 163 iteration100, Loss: 0.6487801671028137, Train Steps/Sec: 2.09
epoch 163 iteration200, Loss: 0.650809645652771, Train Steps/Sec: 2.08
epoch 163 iteration300, Loss: 0.6700562834739685, Train Steps/Sec: 2.09
epoch 163 iteration400, Loss: 0.6144908666610718, Train Steps/Sec: 2.09
epoch 164 iteration0, Loss: 0.6657170057296753, Train Steps/Sec: 2.04
epoch 164 iteration100, Loss: 0.6451252102851868, Train Steps/Sec: 2.09
epoch 164 iteration200, Loss: 0.6515099406242371, Train Steps/Sec: 2.08
epoch 164 iteration300, Loss: 0.6573255062103271, Train Steps/Sec: 2.09
epoch 164 iteration400, Loss: 0.6189015507698059, Train Steps/Sec: 2.09
epoch 165 iteration0, Loss: 0.6439441442489624, Train Steps/Sec: 2.04
epoch 165 iteration100, Loss: 0.6691074967384338, Train Steps/Sec: 2.09
epoch 165 iteration200, Loss: 0.6748160123825073, Train Steps/Sec: 2.09
epoch 165 iteration300, Loss: 0.6218826174736023, Train Steps/Sec: 2.09
epoch 165 iteration400, Loss: 0.6444742679595947, Train Steps/Sec: 2.09
Finish sampling
epoch 166 iteration0, Loss: 0.6480203866958618, Train Steps/Sec: 1.97
epoch 166 iteration100, Loss: 0.6650547981262207, Train Steps/Sec: 2.09
epoch 166 iteration200, Loss: 0.6303743124008179, Train Steps/Sec: 2.09
epoch 166 iteration300, Loss: 0.6843454241752625, Train Steps/Sec: 2.09
epoch 166 iteration400, Loss: 0.6528729200363159, Train Steps/Sec: 2.09
epoch 167 iteration0, Loss: 0.6390122175216675, Train Steps/Sec: 2.04
epoch 167 iteration100, Loss: 0.6599777936935425, Train Steps/Sec: 2.08
epoch 167 iteration200, Loss: 0.6588591933250427, Train Steps/Sec: 2.08
epoch 167 iteration300, Loss: 0.6302492618560791, Train Steps/Sec: 2.09
epoch 167 iteration400, Loss: 0.642269492149353, Train Steps/Sec: 2.08
epoch 168 iteration0, Loss: 0.6522831916809082, Train Steps/Sec: 2.04
epoch 168 iteration100, Loss: 0.6618632078170776, Train Steps/Sec: 2.08
epoch 168 iteration200, Loss: 0.7166807055473328, Train Steps/Sec: 2.09
epoch 168 iteration300, Loss: 0.6567403674125671, Train Steps/Sec: 2.09
epoch 168 iteration400, Loss: 0.714454710483551, Train Steps/Sec: 2.09
epoch 169 iteration0, Loss: 0.6823432445526123, Train Steps/Sec: 2.04
epoch 169 iteration100, Loss: 0.6422896385192871, Train Steps/Sec: 2.09
epoch 169 iteration200, Loss: 0.6826041340827942, Train Steps/Sec: 2.09
epoch 169 iteration300, Loss: 0.6571633815765381, Train Steps/Sec: 2.09
epoch 169 iteration400, Loss: 0.6486917734146118, Train Steps/Sec: 2.09
epoch 170 iteration0, Loss: 0.6600414514541626, Train Steps/Sec: 2.04
epoch 170 iteration100, Loss: 0.6712051033973694, Train Steps/Sec: 2.09
epoch 170 iteration200, Loss: 0.6521435976028442, Train Steps/Sec: 2.09
epoch 170 iteration300, Loss: 0.6802211999893188, Train Steps/Sec: 2.08
epoch 170 iteration400, Loss: 0.6289752125740051, Train Steps/Sec: 2.09
Finish sampling
Saving content.
epoch 171 iteration0, Loss: 0.6528800129890442, Train Steps/Sec: 1.78
epoch 171 iteration100, Loss: 0.6506027579307556, Train Steps/Sec: 2.09
epoch 171 iteration200, Loss: 0.6516900062561035, Train Steps/Sec: 2.09
epoch 171 iteration300, Loss: 0.6517797708511353, Train Steps/Sec: 2.09
epoch 171 iteration400, Loss: 0.65562903881073, Train Steps/Sec: 2.08
epoch 172 iteration0, Loss: 0.6618086099624634, Train Steps/Sec: 2.04
epoch 172 iteration100, Loss: 0.6420262455940247, Train Steps/Sec: 2.09
epoch 172 iteration200, Loss: 0.674625039100647, Train Steps/Sec: 2.09
epoch 172 iteration300, Loss: 0.6573079824447632, Train Steps/Sec: 2.09
epoch 172 iteration400, Loss: 0.6566442847251892, Train Steps/Sec: 2.08
epoch 173 iteration0, Loss: 0.6191877722740173, Train Steps/Sec: 2.04
epoch 173 iteration100, Loss: 0.6496556401252747, Train Steps/Sec: 2.08
epoch 173 iteration200, Loss: 0.6347310543060303, Train Steps/Sec: 2.09
epoch 173 iteration300, Loss: 0.6459558606147766, Train Steps/Sec: 2.08
epoch 173 iteration400, Loss: 0.6798055768013, Train Steps/Sec: 2.08
epoch 174 iteration0, Loss: 0.6880861520767212, Train Steps/Sec: 2.04
epoch 174 iteration100, Loss: 0.6337701678276062, Train Steps/Sec: 2.09
epoch 174 iteration200, Loss: 0.6369550824165344, Train Steps/Sec: 2.08
epoch 174 iteration300, Loss: 0.6513636708259583, Train Steps/Sec: 2.09
epoch 174 iteration400, Loss: 0.679696798324585, Train Steps/Sec: 2.09
epoch 175 iteration0, Loss: 0.6611917018890381, Train Steps/Sec: 2.04
epoch 175 iteration100, Loss: 0.6573166847229004, Train Steps/Sec: 2.09
epoch 175 iteration200, Loss: 0.6831191182136536, Train Steps/Sec: 2.08
epoch 175 iteration300, Loss: 0.649810791015625, Train Steps/Sec: 2.08
epoch 175 iteration400, Loss: 0.6557828187942505, Train Steps/Sec: 2.09
Finish sampling
epoch 176 iteration0, Loss: 0.6528900861740112, Train Steps/Sec: 1.90
epoch 176 iteration100, Loss: 0.6563288569450378, Train Steps/Sec: 2.09
epoch 176 iteration200, Loss: 0.6418917179107666, Train Steps/Sec: 2.09
epoch 176 iteration300, Loss: 0.6430999636650085, Train Steps/Sec: 2.09
epoch 176 iteration400, Loss: 0.6226168870925903, Train Steps/Sec: 2.09
epoch 177 iteration0, Loss: 0.7002004981040955, Train Steps/Sec: 2.04
epoch 177 iteration100, Loss: 0.6419869661331177, Train Steps/Sec: 2.09
epoch 177 iteration200, Loss: 0.6644876003265381, Train Steps/Sec: 2.09
epoch 177 iteration300, Loss: 0.628926694393158, Train Steps/Sec: 2.08
epoch 177 iteration400, Loss: 0.6275545358657837, Train Steps/Sec: 2.09
epoch 178 iteration0, Loss: 0.6694837212562561, Train Steps/Sec: 2.04
epoch 178 iteration100, Loss: 0.6430029273033142, Train Steps/Sec: 2.09
epoch 178 iteration200, Loss: 0.6268474459648132, Train Steps/Sec: 2.09
epoch 178 iteration300, Loss: 0.681170642375946, Train Steps/Sec: 2.08
epoch 178 iteration400, Loss: 0.6834107041358948, Train Steps/Sec: 2.09
epoch 179 iteration0, Loss: 0.6567158102989197, Train Steps/Sec: 2.04
epoch 179 iteration100, Loss: 0.6347478032112122, Train Steps/Sec: 2.09
epoch 179 iteration200, Loss: 0.6529276371002197, Train Steps/Sec: 2.09
epoch 179 iteration300, Loss: 0.6040273904800415, Train Steps/Sec: 2.09
epoch 179 iteration400, Loss: 0.6757286787033081, Train Steps/Sec: 2.09
epoch 180 iteration0, Loss: 0.6497818827629089, Train Steps/Sec: 2.04
epoch 180 iteration100, Loss: 0.62714684009552, Train Steps/Sec: 2.09
epoch 180 iteration200, Loss: 0.6387566328048706, Train Steps/Sec: 2.08
epoch 180 iteration300, Loss: 0.6476970911026001, Train Steps/Sec: 2.09
epoch 180 iteration400, Loss: 0.6312112212181091, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 181 iteration0, Loss: 0.6380694508552551, Train Steps/Sec: 1.78
epoch 181 iteration100, Loss: 0.6575225591659546, Train Steps/Sec: 2.09
epoch 181 iteration200, Loss: 0.6408613920211792, Train Steps/Sec: 2.08
epoch 181 iteration300, Loss: 0.663905143737793, Train Steps/Sec: 2.08
epoch 181 iteration400, Loss: 0.6533997654914856, Train Steps/Sec: 2.09
epoch 182 iteration0, Loss: 0.7081101536750793, Train Steps/Sec: 2.04
epoch 182 iteration100, Loss: 0.6233309507369995, Train Steps/Sec: 2.09
epoch 182 iteration200, Loss: 0.6260039806365967, Train Steps/Sec: 2.09
epoch 182 iteration300, Loss: 0.6643142700195312, Train Steps/Sec: 2.09
epoch 182 iteration400, Loss: 0.7083746194839478, Train Steps/Sec: 2.09
epoch 183 iteration0, Loss: 0.6277284622192383, Train Steps/Sec: 2.04
epoch 183 iteration100, Loss: 0.6393917798995972, Train Steps/Sec: 2.09
epoch 183 iteration200, Loss: 0.6162446737289429, Train Steps/Sec: 2.08
epoch 183 iteration300, Loss: 0.6633504033088684, Train Steps/Sec: 2.09
epoch 183 iteration400, Loss: 0.6443650126457214, Train Steps/Sec: 2.08
epoch 184 iteration0, Loss: 0.6389210820198059, Train Steps/Sec: 2.03
epoch 184 iteration100, Loss: 0.6960361003875732, Train Steps/Sec: 2.09
epoch 184 iteration200, Loss: 0.7135071158409119, Train Steps/Sec: 2.08
epoch 184 iteration300, Loss: 0.6466802358627319, Train Steps/Sec: 2.08
epoch 184 iteration400, Loss: 0.6323044300079346, Train Steps/Sec: 2.09
epoch 185 iteration0, Loss: 0.6272075772285461, Train Steps/Sec: 2.04
epoch 185 iteration100, Loss: 0.6604666709899902, Train Steps/Sec: 2.08
epoch 185 iteration200, Loss: 0.6635304689407349, Train Steps/Sec: 2.09
epoch 185 iteration300, Loss: 0.6521059274673462, Train Steps/Sec: 2.09
epoch 185 iteration400, Loss: 0.658103883266449, Train Steps/Sec: 2.08
Finish sampling
epoch 186 iteration0, Loss: 0.6721269488334656, Train Steps/Sec: 1.96
epoch 186 iteration100, Loss: 0.6582878828048706, Train Steps/Sec: 2.08
epoch 186 iteration200, Loss: 0.6639564037322998, Train Steps/Sec: 2.09
epoch 186 iteration300, Loss: 0.6708747148513794, Train Steps/Sec: 2.08
epoch 186 iteration400, Loss: 0.6801784634590149, Train Steps/Sec: 2.09
epoch 187 iteration0, Loss: 0.6619789004325867, Train Steps/Sec: 2.04
epoch 187 iteration100, Loss: 0.6426197290420532, Train Steps/Sec: 2.08
epoch 187 iteration200, Loss: 0.6867007613182068, Train Steps/Sec: 2.08
epoch 187 iteration300, Loss: 0.7297874689102173, Train Steps/Sec: 2.09
epoch 187 iteration400, Loss: 0.6866982579231262, Train Steps/Sec: 2.08
epoch 188 iteration0, Loss: 0.6434062123298645, Train Steps/Sec: 2.04
epoch 188 iteration100, Loss: 0.6477886438369751, Train Steps/Sec: 2.08
epoch 188 iteration200, Loss: 0.6495891809463501, Train Steps/Sec: 2.08
epoch 188 iteration300, Loss: 0.6492406725883484, Train Steps/Sec: 2.09
epoch 188 iteration400, Loss: 0.6652542352676392, Train Steps/Sec: 2.08
epoch 189 iteration0, Loss: 0.6534932851791382, Train Steps/Sec: 2.04
epoch 189 iteration100, Loss: 0.6342436075210571, Train Steps/Sec: 2.09
epoch 189 iteration200, Loss: 0.6937820315361023, Train Steps/Sec: 2.08
epoch 189 iteration300, Loss: 0.6619096994400024, Train Steps/Sec: 2.09
epoch 189 iteration400, Loss: 0.6455522775650024, Train Steps/Sec: 2.09
epoch 190 iteration0, Loss: 0.6326956152915955, Train Steps/Sec: 2.04
epoch 190 iteration100, Loss: 0.643476665019989, Train Steps/Sec: 2.09
epoch 190 iteration200, Loss: 0.6418180465698242, Train Steps/Sec: 2.08
epoch 190 iteration300, Loss: 0.6239703297615051, Train Steps/Sec: 2.08
epoch 190 iteration400, Loss: 0.6426472663879395, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 191 iteration0, Loss: 0.6124880909919739, Train Steps/Sec: 1.79
epoch 191 iteration100, Loss: 0.6941878795623779, Train Steps/Sec: 2.09
epoch 191 iteration200, Loss: 0.6609135866165161, Train Steps/Sec: 2.09
epoch 191 iteration300, Loss: 0.6620873212814331, Train Steps/Sec: 2.09
epoch 191 iteration400, Loss: 0.6483729481697083, Train Steps/Sec: 2.09
epoch 192 iteration0, Loss: 0.6582039594650269, Train Steps/Sec: 2.04
epoch 192 iteration100, Loss: 0.6877523064613342, Train Steps/Sec: 2.08
epoch 192 iteration200, Loss: 0.6768290996551514, Train Steps/Sec: 2.08
epoch 192 iteration300, Loss: 0.6646279096603394, Train Steps/Sec: 2.08
epoch 192 iteration400, Loss: 0.6485824584960938, Train Steps/Sec: 2.08
epoch 193 iteration0, Loss: 0.6993072628974915, Train Steps/Sec: 2.04
epoch 193 iteration100, Loss: 0.6519441604614258, Train Steps/Sec: 2.08
epoch 193 iteration200, Loss: 0.6809251308441162, Train Steps/Sec: 2.09
epoch 193 iteration300, Loss: 0.6336151361465454, Train Steps/Sec: 2.08
epoch 193 iteration400, Loss: 0.6680130362510681, Train Steps/Sec: 2.08
epoch 194 iteration0, Loss: 0.6564426422119141, Train Steps/Sec: 2.04
epoch 194 iteration100, Loss: 0.6368147134780884, Train Steps/Sec: 2.08
epoch 194 iteration200, Loss: 0.6682502627372742, Train Steps/Sec: 2.09
epoch 194 iteration300, Loss: 0.6605362892150879, Train Steps/Sec: 2.09
epoch 194 iteration400, Loss: 0.6251722574234009, Train Steps/Sec: 2.08
epoch 195 iteration0, Loss: 0.658461332321167, Train Steps/Sec: 2.04
epoch 195 iteration100, Loss: 0.6809379458427429, Train Steps/Sec: 2.09
epoch 195 iteration200, Loss: 0.6718236804008484, Train Steps/Sec: 2.09
epoch 195 iteration300, Loss: 0.6754875779151917, Train Steps/Sec: 2.09
epoch 195 iteration400, Loss: 0.6778739094734192, Train Steps/Sec: 2.09
Finish sampling
epoch 196 iteration0, Loss: 0.6768811345100403, Train Steps/Sec: 1.97
